task_id,arrival_time,size_bits,complexity,action,latency,energy
28639,4795.7409,3427.4,492.1,Local,0.984196,0.4920979
28637,4795.615,7245.1,617.5,Local,1.23503,0.61751518
28635,4795.0296,5242.8,965.8,Local,1.931507,0.9657534
28647,4796.6541,7659.7,251.2,Local,0.50238,0.25119019
28641,4796.2663,5588.1,463.5,Local,0.926959,0.46347969
28638,4795.7206,4865.2,744.9,Local,1.489752,0.74487612
28650,4796.8935,1251.2,263.1,Local,0.526144,0.26307177
28652,4797.3024,2937.8,115.0,Local,0.230046,0.11502305
28642,4796.278,6252.0,702.9,Local,1.405702,0.70285113
28646,4796.6151,3791.5,597.6,Local,1.195296,0.59764787
28644,4796.4139,3021.3,793.7,Local,1.587388,0.79369402
28645,4796.5187,2793.6,769.0,Local,1.538,0.76899993
28654,4797.5597,6209.3,349.4,Local,0.698761,0.34938038
28643,4796.3709,6935.6,958.4,Local,1.916878,0.95843876
28653,4797.555,4619.6,432.6,Local,0.865244,0.43262219
28648,4796.6644,7590.4,953.9,Local,1.907701,0.95385074
28656,4798.1185,2839.4,265.3,Local,0.530529,0.26526432
28649,4796.8869,8403.9,929.8,Local,1.859559,0.92977947
28660,4798.6395,4688.7,106.9,Local,0.21378,0.10688986
28659,4798.4774,6830.0,212.1,Local,0.424111,0.21205574
28651,4797.1913,5743.1,968.7,Local,1.937441,0.96872058
28655,4797.5684,4594.5,935.6,Local,1.871156,0.93557814
28657,4798.2753,9024.9,583.2,Local,1.16633,0.58316498
28658,4798.3483,6425.1,689.3,Local,1.378539,0.68926954
28661,4798.8724,8884.4,677.4,Local,1.354707,0.67735375
28664,4798.948,1422.9,674.1,Local,1.348277,0.67413841
28662,4798.8798,5744.1,788.5,Local,1.576961,0.78848038
28669,4800.3243,4315.6,213.9,Local,0.427772,0.2138859
28668,4800.1962,1794.6,283.1,Local,0.566208,0.28310396
28663,4798.9441,3033.0,955.6,Local,1.911225,0.95561226
28665,4799.213,9234.4,829.2,Local,1.65841,0.82920495
28670,4800.3538,4725.2,318.9,Local,0.637832,0.31891591
28667,4799.6439,6687.5,714.0,Local,1.427969,0.71398468
28666,4799.4096,5258.6,832.2,Local,1.664432,0.8322159
28671,4800.8942,5816.5,387.0,Local,0.774097,0.38704854
28672,4801.2144,5260.2,477.2,Local,0.954377,0.47718829
28673,4801.3959,9423.6,745.0,Local,1.490099,0.74504959
28675,4802.0465,5391.1,444.2,Local,0.888364,0.44418192
28674,4801.6002,9947.8,854.0,Local,1.707995,0.85399754
28677,4802.7924,8297.9,300.3,Local,0.600598,0.30029915
28681,4803.1573,1372.8,247.0,Local,0.493956,0.24697811
28676,4802.7232,5208.6,555.2,Local,1.110477,0.55523852
28684,4803.3657,2955.0,289.9,Local,0.579852,0.2899258
28680,4803.1128,9717.4,485.7,Local,0.971333,0.48566667
28682,4803.1772,1883.5,630.4,Local,1.260773,0.63038653
28683,4803.2284,3558.9,702.9,Local,1.405796,0.70289804
28679,4803.0536,8647.0,888.5,Local,1.777026,0.88851314
28678,4803.0471,9740.4,904.2,Local,1.808468,0.90423418
28685,4803.5177,3856.7,932.4,Local,1.864847,0.93242372
28687,4803.8923,8706.2,758.6,Local,1.517153,0.75857657
28688,4804.7825,5265.0,364.0,Local,0.728077,0.36403846
28686,4803.7046,3418.5,953.4,Local,1.906887,0.95344351
28689,4804.949,7854.6,442.7,Local,0.885395,0.44269733
28694,4805.6988,8935.8,105.7,Local,0.21133,0.10566494
28693,4805.663,1886.6,126.6,Local,0.253133,0.12656643
28692,4805.5492,1485.6,236.6,Local,0.473192,0.23659612
28695,4805.8585,6129.3,144.2,Local,0.288335,0.14416732
28691,4805.4201,5889.7,376.8,Local,0.7535,0.37675001
28696,4806.0268,6701.1,173.0,Local,0.346008,0.17300375
28690,4805.0669,2349.6,787.9,Local,1.575809,0.7879044
28698,4806.0921,6629.6,369.9,Local,0.739832,0.36991581
28699,4806.3907,1220.1,572.9,Local,1.145713,0.5728567
28697,4806.0504,1970.7,778.9,Local,1.557751,0.77887563
28700,4806.6387,8008.2,579.1,Local,1.158197,0.57909835
28701,4806.663,7858.2,588.8,Local,1.177628,0.58881387
28702,4806.8456,9355.7,579.0,Local,1.158068,0.57903405
28705,4807.4921,3521.3,300.8,Local,0.601526,0.30076282
28703,4807.1127,4873.2,508.2,Local,1.016398,0.50819903
28704,4807.4511,4412.8,407.3,Local,0.814542,0.40727124
28710,4808.2678,6731.3,173.7,Local,0.347304,0.17365177
28706,4807.7271,9803.2,564.1,Local,1.128288,0.5641439
28707,4807.7563,1894.4,652.0,Local,1.304064,0.65203191
28711,4808.7256,3387.1,188.5,Local,0.377063,0.18853175
28709,4808.1752,9452.3,714.4,Local,1.428715,0.71435773
28708,4808.0311,7431.3,905.8,Local,1.811522,0.90576081
28714,4809.492,6906.4,626.0,Local,1.252057,0.62602858
28712,4808.9083,3473.3,989.9,Local,1.979847,0.9899235
28713,4809.1811,6956.2,900.1,Local,1.800274,0.90013683
28725,4810.7664,9109.4,124.4,Local,0.248736,0.12436812
28719,4809.9592,2247.6,532.3,Local,1.064684,0.53234207
28715,4809.7151,2705.4,694.5,Local,1.38907,0.69453501
28716,4809.7351,8862.4,733.4,Local,1.466857,0.73342864
28726,4810.8315,7465.2,296.0,Local,0.591936,0.29596802
28723,4810.6269,6512.9,441.1,Local,0.882139,0.44106966
28722,4810.5228,7346.7,527.4,Local,1.054724,0.52736206
28718,4809.899,1060.8,879.3,Local,1.758642,0.87932118
28717,4809.8114,9671.6,964.1,Local,1.928248,0.96412419
28734,4811.2938,7069.3,238.9,Local,0.477772,0.23888577
28721,4810.2993,3291.9,740.5,Local,1.480919,0.7404597
28730,4811.1469,7735.1,334.5,Local,0.669085,0.33454249
28728,4811.0272,7712.6,483.2,Local,0.966324,0.48316196
28720,4810.1417,8595.7,959.0,Local,1.918028,0.95901418
28732,4811.2073,8119.1,509.3,Local,1.018673,0.50933656
28731,4811.2015,7410.7,541.1,Local,1.082299,0.54114925
28724,4810.6428,7527.8,890.1,Local,1.78013,0.89006523
28739,4812.2409,6399.3,151.7,Local,0.303363,0.15168158
28737,4811.7273,8502.8,409.6,Local,0.81914,0.40956982
28733,4811.2773,5983.9,705.9,Local,1.41179,0.70589488
28736,4811.5477,5142.9,629.5,Local,1.259023,0.62951169
28729,4811.135,3648.4,841.1,Local,1.682184,0.84109178
28727,4810.9774,7503.9,941.0,Local,1.881919,0.94095929
28741,4812.3972,4935.4,241.0,Local,0.482018,0.24100897
28742,4812.5171,5643.8,190.1,Local,0.380139,0.19006931
28747,4812.7199,4446.2,102.0,Local,0.204004,0.102002
28740,4812.3134,1758.7,308.3,Local,0.61653,0.30826496
28744,4812.6216,5174.0,268.8,Local,0.537654,0.26882724
28735,4811.2951,8452.0,957.7,Local,1.915407,0.95770328
28749,4812.9427,2970.5,218.4,Local,0.436838,0.21841925
28745,4812.6307,2622.2,423.9,Local,0.847818,0.42390913
28752,4813.4077,5878.9,138.2,Local,0.276347,0.13817363
28750,4813.0437,9101.7,330.0,Local,0.659913,0.32995658
28746,4812.6977,5714.7,505.3,Local,1.01068,0.50533992
28738,4812.1252,1785.7,840.0,Local,1.680032,0.84001589
28748,4812.7517,2567.3,624.4,Local,1.248872,0.6244362
28751,4813.3836,2451.8,317.5,Local,0.634918,0.31745896
28753,4814.0819,9108.9,225.8,Local,0.451544,0.22577178
28743,4812.5547,7694.1,997.7,Local,1.995387,0.99769353
28756,4814.7854,8762.4,138.1,Local,0.276255,0.13812762
28754,4814.1702,1375.2,595.4,Local,1.190788,0.59539376
28755,4814.5595,2753.2,444.7,Local,0.889421,0.4447107
28758,4814.9485,5800.0,257.6,Local,0.515112,0.25755616
28764,4815.7775,6778.3,205.2,Local,0.410499,0.20524963
28757,4814.8946,1875.7,693.2,Local,1.386301,0.69315046
28759,4815.0964,8869.0,656.4,Local,1.312745,0.65637269
28763,4815.6485,3101.3,396.9,Local,0.793861,0.39693054
28760,4815.3326,6673.4,616.7,Local,1.233364,0.6166819
28765,4816.003,7294.3,301.1,Local,0.602136,0.30106818
28762,4815.6158,2662.6,509.3,Local,1.018516,0.5092581
28767,4816.1144,3537.0,341.4,Local,0.682705,0.34135272
28766,4816.0272,9001.3,426.6,Local,0.853128,0.42656389
28768,4816.222,6801.6,412.3,Local,0.82452,0.41226006
28761,4815.5923,5507.7,746.2,Local,1.492404,0.74620209
28769,4816.2749,9611.7,679.7,Local,1.359445,0.67972244
28774,4817.5466,9596.5,139.4,Local,0.278782,0.13939081
28775,4817.6315,8006.5,154.0,Local,0.308021,0.15401064
28778,4817.8362,8456.4,103.9,Local,0.20778,0.10389004
28776,4817.7187,8811.5,189.4,Local,0.378701,0.18935046
28772,4817.3492,1611.6,437.6,Local,0.875299,0.43764936
28780,4817.9878,9152.8,220.6,Local,0.44125,0.22062512
28770,4816.5868,3682.5,991.2,Local,1.982454,0.99122675
28773,4817.4451,4895.5,568.7,Local,1.137301,0.56865031
28779,4817.8677,8567.6,445.2,Local,0.890443,0.44522141
28785,4818.5106,1915.5,263.8,Local,0.527598,0.26379925
28783,4818.2525,3191.7,402.7,Local,0.805379,0.40268964
28771,4817.2688,3163.4,929.9,Local,1.859754,0.92987708
28781,4818.1268,7716.6,514.8,Local,1.029631,0.51481537
28777,4817.7806,3936.8,748.6,Local,1.497241,0.74862041
28782,4818.1389,1177.3,615.1,Local,1.230125,0.61506225
28788,4819.0276,9739.5,279.2,Local,0.558334,0.27916679
28790,4819.4284,3856.2,126.6,Local,0.253293,0.12664672
28789,4819.4278,1437.9,160.1,Local,0.320248,0.16012412
28784,4818.3866,8969.4,769.6,Local,1.539223,0.76961128
28786,4818.6413,6349.7,711.1,Local,1.422284,0.71114222
28792,4819.8314,9019.6,192.4,Local,0.384816,0.19240815
28787,4818.7347,6041.9,763.2,Local,1.526324,0.7631618
28794,4819.8532,5869.7,459.1,Local,0.918257,0.4591286
28797,4820.4635,4785.7,271.4,Local,0.542853,0.27142627
28798,4820.5173,6765.1,278.8,Local,0.557626,0.27881321
28791,4819.5947,5534.1,740.2,Local,1.480337,0.74016837
28801,4820.6321,9584.9,342.3,Local,0.684674,0.34233716
28800,4820.567,7805.0,421.5,Local,0.842944,0.42147182
28793,4819.8475,7417.3,839.3,Local,1.678607,0.83930346
28806,4821.2042,3606.8,254.1,Local,0.508142,0.25407122
28802,4820.6458,4453.4,553.2,Local,1.106494,0.55324701
28799,4820.5463,6733.4,661.7,Local,1.323325,0.66166263
28796,4820.3486,2270.3,771.2,Local,1.542468,0.77123412
28795,4820.1558,7280.1,982.8,Local,1.965686,0.98284283
28805,4820.8325,7775.5,663.4,Local,1.326848,0.66342412
28803,4820.7847,5383.3,692.7,Local,1.385381,0.69269065
28804,4820.8137,5069.8,818.6,Local,1.637103,0.81855126
28809,4821.924,4406.4,412.4,Local,0.82483,0.41241503
28810,4822.2652,3930.1,370.6,Local,0.741209,0.37060441
28812,4822.5888,3230.9,278.1,Local,0.556149,0.27807438
28807,4821.4887,3179.7,875.6,Local,1.75113,0.8755648
28808,4821.8838,5569.6,772.0,Local,1.544014,0.77200718
28811,4822.5513,8441.6,765.0,Local,1.530067,0.7650334
28814,4823.6985,5310.3,222.0,Local,0.443923,0.22196137
28817,4824.0697,5456.9,302.4,Local,0.604886,0.30244321
28819,4824.3128,3011.8,224.6,Local,0.449194,0.22459685
28813,4823.3909,9414.2,709.5,Local,1.419038,0.70951901
28816,4823.8906,9642.2,497.6,Local,0.995229,0.49761436
28821,4824.7627,1083.5,144.1,Local,0.288229,0.14411429
28820,4824.3195,3770.5,586.3,Local,1.172618,0.5863091
28815,4823.8075,8948.1,879.0,Local,1.757949,0.87897471
28827,4825.6304,9977.8,107.7,Local,0.215413,0.10770628
28826,4825.6152,4759.4,200.2,Local,0.400377,0.20018856
28828,4825.7576,6522.1,137.4,Local,0.274755,0.13737748
28818,4824.2137,6214.5,941.9,Local,1.883777,0.94188847
28822,4824.9016,8409.2,808.2,Local,1.616451,0.80822534
28825,4825.3453,2575.4,716.8,Local,1.433557,0.71677869
28823,4824.9018,5163.8,941.5,Local,1.882956,0.94147819
28824,4825.3016,6747.9,887.6,Local,1.775256,0.88762797
28829,4825.854,8331.4,655.3,Local,1.310694,0.65534719
28836,4827.411,9508.3,134.0,Local,0.267996,0.13399825
28837,4827.49,9800.2,110.8,Local,0.221684,0.11084194
28834,4827.1961,4128.9,266.0,Local,0.531912,0.26595578
28838,4827.9194,6344.0,161.4,Local,0.322732,0.16136576
28831,4826.7198,1974.6,788.8,Local,1.577695,0.7888474
28830,4826.6339,9655.6,844.3,Local,1.688609,0.84430436
28833,4826.8922,7325.3,738.3,Local,1.476573,0.73828654
28832,4826.8388,4412.2,808.8,Local,1.617698,0.80884887
28841,4828.0637,2386.5,481.0,Local,0.961931,0.48096532
28842,4828.0758,8623.2,500.4,Local,1.000705,0.50035247
28835,4827.3399,4575.7,976.3,Local,1.952633,0.97631656
28839,4827.9761,2220.2,769.3,Local,1.538525,0.76926236
28840,4828.0458,9759.9,796.1,Local,1.592197,0.79609843
28843,4829.0944,9576.0,418.0,Local,0.835961,0.4179806
28846,4829.2808,2917.4,534.3,Local,1.068699,0.53434951
28847,4829.4492,6893.0,463.6,Local,0.927173,0.46358672
28845,4829.2357,4013.5,649.4,Local,1.298703,0.64935136
28844,4829.1317,3206.6,768.9,Local,1.537826,0.76891312
28849,4830.0648,3415.9,312.9,Local,0.625804,0.31290221
28852,4830.3429,4640.9,181.2,Local,0.362343,0.18117146
28851,4830.3118,3764.5,227.8,Local,0.455622,0.22781107
28848,4829.8298,3123.9,554.9,Local,1.109825,0.55491231
28855,4830.3914,3765.6,307.0,Local,0.613997,0.30699862
28854,4830.3858,1081.4,446.2,Local,0.892401,0.44620039
28859,4831.0162,1555.5,148.3,Local,0.296515,0.14825737
28853,4830.3804,8220.2,619.8,Local,1.239524,0.61976201
28861,4831.265,7020.0,227.6,Local,0.45529,0.22764488
28863,4831.3941,9325.4,199.8,Local,0.39965,0.19982504
28856,4830.5269,6001.6,715.4,Local,1.430827,0.71541327
28850,4830.1182,5850.9,957.0,Local,1.914064,0.9570319
28857,4830.7331,6398.6,654.9,Local,1.30974,0.65486994
28860,4831.1701,9791.3,544.8,Local,1.089654,0.54482713
28858,4830.9584,3633.3,700.5,Local,1.400994,0.70049713
28866,4831.8064,3387.9,410.2,Local,0.820313,0.41015651
28868,4832.1706,1293.0,249.8,Local,0.49956,0.24977981
28862,4831.3807,9951.7,661.3,Local,1.322633,0.66131637
28869,4832.4378,8960.5,229.0,Local,0.458006,0.22900309
28864,4831.4448,7455.7,751.9,Local,1.503822,0.75191101
28865,4831.4974,7159.4,934.3,Local,1.868553,0.93427673
28872,4832.9943,2510.2,249.9,Local,0.499799,0.24989974
28871,4832.8042,6221.4,374.0,Local,0.747915,0.37395774
28873,4833.3464,3883.0,112.5,Local,0.225053,0.11252635
28870,4832.7353,7224.2,522.5,Local,1.045013,0.52250638
28867,4832.1678,5176.2,872.7,Local,1.745304,0.87265199
28875,4833.6933,7217.4,496.0,Local,0.991924,0.49596205
28878,4834.5867,1812.7,115.3,Local,0.230511,0.11525532
28874,4833.5227,8247.1,698.2,Local,1.396411,0.69820558
28879,4834.6569,3443.7,252.7,Local,0.505339,0.25266943
28880,4834.7181,9685.5,299.5,Local,0.599013,0.29950645
28881,4834.9241,9827.6,221.8,Local,0.443637,0.2218184
28883,4835.1296,6949.1,124.9,Local,0.249777,0.1248884
28876,4833.8862,4752.5,757.8,Local,1.51568,0.75784006
28884,4835.2185,5933.3,211.5,Local,0.422964,0.21148214
28877,4834.5455,7716.0,636.7,Local,1.2734,0.63670005
28888,4835.4827,8354.1,170.4,Local,0.340854,0.17042713
28889,4835.7086,6573.2,344.9,Local,0.689754,0.34487698
28882,4834.9358,6314.6,753.8,Local,1.507685,0.75384225
28896,4836.3122,5614.0,164.8,Local,0.329561,0.1647807
28887,4835.4081,7513.3,688.7,Local,1.377484,0.68874211
28885,4835.2476,8312.3,777.3,Local,1.554689,0.77734462
28894,4835.9719,1460.0,535.3,Local,1.07061,0.5353048
28898,4836.4304,7819.7,317.0,Local,0.634072,0.31703593
28891,4835.9048,4293.3,611.4,Local,1.222793,0.61139669
28886,4835.3471,5439.0,981.3,Local,1.96252,0.98126012
28900,4836.7338,8419.9,353.2,Local,0.706304,0.35315215
28890,4835.8791,4557.1,799.2,Local,1.598438,0.7992188
28893,4835.931,4934.1,814.4,Local,1.62871,0.81435509
28902,4836.7763,9050.2,405.4,Local,0.810723,0.4053614
28892,4835.9249,5537.1,893.3,Local,1.786687,0.89334355
28897,4836.3391,7440.6,694.9,Local,1.389873,0.69493629
28903,4837.0174,4712.2,395.1,Local,0.790179,0.39508942
28895,4836.1401,6918.4,874.0,Local,1.748042,0.87402114
28901,4836.7606,3036.6,574.3,Local,1.148505,0.5742526
28899,4836.4915,4340.0,732.5,Local,1.465006,0.73250288
28907,4838.0419,6468.1,191.4,Local,0.382897,0.19144843
28904,4837.4055,9429.0,559.2,Local,1.118339,0.55916962
28905,4837.6377,3942.5,474.8,Local,0.949692,0.47484618
28910,4838.2664,8030.9,184.0,Local,0.36791,0.18395477
28906,4837.8174,1474.4,555.3,Local,1.110526,0.55526278
28908,4838.0613,8934.5,465.5,Local,0.930938,0.4654692
28911,4838.3742,9741.0,360.7,Local,0.721382,0.36069097
28915,4838.8237,7147.4,142.3,Local,0.284543,0.14227139
28909,4838.1135,2616.1,522.6,Local,1.045212,0.52260605
28918,4839.1779,5517.6,148.6,Local,0.297249,0.14862443
28912,4838.5044,1857.4,534.9,Local,1.069767,0.53488332
28917,4839.14,2797.3,298.6,Local,0.59722,0.29861024
28916,4839.0305,9021.9,685.3,Local,1.37051,0.68525501
28914,4838.8139,2710.3,836.3,Local,1.672606,0.83630309
28913,4838.5865,7479.5,960.6,Local,1.921217,0.96060844
28919,4839.4632,5492.5,602.3,Local,1.204509,0.60225474
28922,4839.7952,1773.4,472.2,Local,0.944422,0.47221086
28920,4839.5704,2438.5,642.6,Local,1.285131,0.64256543
28927,4840.6963,3375.8,134.9,Local,0.269876,0.13493814
28926,4840.6042,8637.9,209.4,Local,0.418829,0.20941463
28921,4839.7731,5217.7,641.5,Local,1.282983,0.64149135
28928,4840.8076,6501.0,146.6,Local,0.293133,0.14656653
28923,4839.8417,1702.1,752.5,Local,1.505088,0.75254396
28924,4840.2917,2428.4,542.6,Local,1.085154,0.54257698
28925,4840.4707,9197.6,498.3,Local,0.996698,0.49834895
28929,4841.0415,2934.4,336.4,Local,0.672799,0.33639929
28936,4841.7086,7208.1,164.2,Local,0.328466,0.16423296
28930,4841.0421,1104.6,694.4,Local,1.388797,0.69439874
28933,4841.225,3083.9,611.0,Local,1.221933,0.61096631
28938,4841.979,5471.7,312.9,Local,0.62579,0.31289501
28932,4841.1948,8467.0,708.5,Local,1.417047,0.70852366
28935,4841.668,1651.3,544.6,Local,1.089191,0.54459554
28941,4842.2093,1761.3,377.4,Local,0.754723,0.37736147
28931,4841.1873,9632.5,911.2,Local,1.822346,0.91117291
28940,4842.0785,9582.0,623.0,Local,1.245929,0.62296446
28939,4842.0279,1986.0,728.6,Local,1.45728,0.72864009
28934,4841.6392,2035.1,927.6,Local,1.85518,0.92758991
28943,4842.4182,7373.0,597.1,Local,1.194291,0.59714559
28944,4843.071,8241.2,371.6,Local,0.743216,0.37160796
28937,4841.8856,1928.2,964.4,Local,1.928781,0.96439074
28947,4843.7935,1489.5,102.8,Local,0.205525,0.10276257
28942,4842.4131,6314.0,822.1,Local,1.644108,0.82205392
28945,4843.0866,6001.1,566.3,Local,1.132533,0.56626668
28951,4844.03,1579.8,145.2,Local,0.290334,0.14516723
28950,4844.026,6706.2,335.0,Local,0.669937,0.33496837
28946,4843.4402,1895.2,628.0,Local,1.256017,0.62800872
28949,4843.9026,1775.0,420.1,Local,0.840244,0.42012186
28952,4844.2125,1157.6,353.8,Local,0.707639,0.35381962
28948,4843.8193,3035.8,693.2,Local,1.386428,0.69321391
28957,4844.8055,6360.7,345.2,Local,0.690468,0.3452341
28954,4844.3183,6814.3,632.1,Local,1.264219,0.6321096
28955,4844.5606,1047.0,547.4,Local,1.094818,0.54740905
28953,4844.2671,8303.1,798.0,Local,1.596079,0.79803966
28959,4845.1166,6368.5,486.8,Local,0.973513,0.48675635
28961,4845.3076,5536.1,544.6,Local,1.089188,0.54459386
28958,4845.0512,3906.4,742.8,Local,1.485698,0.74284903
28956,4844.7,6662.8,981.2,Local,1.962409,0.98120449
28963,4846.0543,2206.0,320.9,Local,0.641703,0.32085173
28960,4845.1813,4685.2,811.1,Local,1.622292,0.81114603
28962,4845.9077,8303.2,548.7,Local,1.097425,0.54871246
28964,4846.1925,8422.7,415.4,Local,0.830886,0.41544277
28967,4846.7515,2366.3,142.9,Local,0.285734,0.14286721
28966,4846.399,4404.1,544.3,Local,1.088694,0.54434692
28971,4847.549,1314.8,183.0,Local,0.366022,0.18301105
28969,4846.8156,7537.9,607.3,Local,1.21453,0.60726519
28965,4846.2252,8110.6,923.6,Local,1.847244,0.92362203
28968,4846.8005,6151.0,674.1,Local,1.348237,0.6741186
28976,4848.5001,1857.4,178.8,Local,0.357639,0.17881965
28970,4847.0135,7028.2,926.3,Local,1.85258,0.92628992
28975,4848.4502,4203.0,375.8,Local,0.7516,0.37580021
28978,4848.5305,9991.9,507.2,Local,1.014357,0.50717874
28979,4848.8156,3066.3,386.8,Local,0.773514,0.386757
28974,4848.3085,4024.0,674.8,Local,1.349608,0.67480377
28973,4848.2141,8181.2,736.6,Local,1.47317,0.73658487
28980,4848.874,4176.2,435.4,Local,0.870844,0.43542175
28982,4849.0015,4527.0,384.4,Local,0.768744,0.38437185
28984,4849.3308,6567.7,224.8,Local,0.449617,0.22480847
28972,4848.1388,6639.6,940.5,Local,1.880939,0.94046956
28977,4848.5274,5789.9,887.3,Local,1.774689,0.88734441
28988,4850.2194,4738.7,134.7,Local,0.26931,0.1346551
28985,4849.3711,6516.2,607.5,Local,1.214956,0.60747782
28986,4850.0627,7181.5,291.5,Local,0.58301,0.2915048
28981,4848.9665,9161.3,864.5,Local,1.729052,0.86452604
28989,4850.4178,7156.6,231.6,Local,0.463125,0.23156264
28983,4849.2199,6417.7,901.1,Local,1.802204,0.90110208
28987,4850.2088,1380.2,689.5,Local,1.379048,0.68952422
28996,4851.5498,8105.3,278.8,Local,0.557654,0.27882718
28995,4851.4368,7702.4,355.2,Local,0.710458,0.35522917
28998,4851.6813,5746.1,349.7,Local,0.699425,0.34971249
28990,4850.4412,3902.4,995.7,Local,1.991395,0.99569735
29002,4852.2056,6849.4,129.6,Local,0.259162,0.12958092
28997,4851.6783,1405.1,444.0,Local,0.887916,0.44395806
29003,4852.2109,5991.2,225.2,Local,0.450468,0.22523393
28992,4851.1726,2049.1,755.6,Local,1.511226,0.75561309
29001,4852.1255,8944.8,340.0,Local,0.679938,0.33996917
28991,4851.171,5170.3,825.9,Local,1.651853,0.82592661
28994,4851.3567,4137.1,790.4,Local,1.580701,0.79035047
28993,4851.3383,2034.5,805.5,Local,1.611023,0.80551162
28999,4851.8679,8847.2,594.7,Local,1.189365,0.59468228
29006,4852.5619,4187.4,260.8,Local,0.521627,0.26081326
29000,4851.9794,9665.1,640.1,Local,1.280297,0.64014866
29004,4852.5212,8864.7,561.6,Local,1.123165,0.5615827
29005,4852.5491,3521.0,625.4,Local,1.250784,0.62539181
29014,4853.6249,6981.9,184.1,Local,0.368215,0.18410748
29010,4853.1058,4840.9,496.0,Local,0.992005,0.49600237
29012,4853.4168,6382.4,373.4,Local,0.746841,0.37342065
29019,4853.8121,9332.4,260.8,Local,0.521642,0.26082083
29009,4852.9832,5473.8,694.0,Local,1.387967,0.69398345
29008,4852.9803,1852.1,753.3,Local,1.50656,0.75327996
29020,4853.8763,1010.1,325.0,Local,0.649968,0.324984
29013,4853.5166,7332.1,526.6,Local,1.053226,0.52661322
29021,4854.1307,7474.6,235.1,Local,0.470228,0.2351139
29007,4852.9047,8848.6,908.9,Local,1.817888,0.9089438
29024,4854.4972,5340.7,133.4,Local,0.266719,0.1333594
29017,4853.741,8328.1,535.8,Local,1.071619,0.53580973
29016,4853.7165,3407.5,586.2,Local,1.17234,0.58616998
29011,4853.2799,4786.2,822.9,Local,1.645888,0.82294397
29018,4853.7412,4802.2,653.1,Local,1.306285,0.65314253
29015,4853.641,6363.4,780.1,Local,1.560187,0.78009366
29030,4854.964,2294.0,137.5,Local,0.275009,0.13750426
29029,4854.9467,1585.3,258.8,Local,0.51767,0.25883513
29025,4854.5009,2675.5,483.5,Local,0.967017,0.48350855
29028,4854.946,6643.8,289.0,Local,0.577983,0.28899173
29022,4854.4168,6759.4,555.6,Local,1.111111,0.55555557
29027,4854.6035,2788.9,499.4,Local,0.998811,0.4994053
29031,4855.0978,2597.6,301.5,Local,0.602977,0.30148852
29023,4854.447,9004.7,640.5,Local,1.280914,0.64045711
29026,4854.5632,7042.8,716.0,Local,1.431994,0.71599683
29034,4855.8048,3832.1,191.6,Local,0.38327,0.1916351
29035,4855.9563,2148.8,325.1,Local,0.650114,0.32505706
29036,4855.9859,3306.5,406.6,Local,0.81327,0.40663475
29033,4855.7848,9735.9,533.0,Local,1.066034,0.53301691
29032,4855.7744,8327.1,851.7,Local,1.703306,0.85165317
29038,4856.7115,6049.6,493.9,Local,0.987707,0.49385337
29043,4857.504,3977.0,156.2,Local,0.31248,0.15623987
29042,4857.1673,7780.0,371.0,Local,0.742043,0.37102175
29037,4856.2404,2702.0,845.2,Local,1.690372,0.84518576
29041,4857.0461,3170.5,473.0,Local,0.946028,0.47301386
29045,4857.7897,2196.9,110.1,Local,0.220162,0.11008085
29044,4857.6516,4734.4,307.0,Local,0.614071,0.30703573
29040,4856.8303,8773.8,805.7,Local,1.611326,0.8056629
29039,4856.7944,9193.9,958.4,Local,1.916826,0.95841295
29047,4857.8184,5427.7,578.0,Local,1.155922,0.57796081
29051,4858.7374,4379.3,175.3,Local,0.350573,0.17528625
29048,4857.8568,5482.2,622.1,Local,1.244154,0.62207723
29050,4858.657,9144.0,349.8,Local,0.699637,0.34981869
29046,4857.7917,9916.0,816.2,Local,1.632413,0.81620645
29052,4859.059,5189.0,208.1,Local,0.416244,0.20812186
29058,4859.4342,2129.7,142.4,Local,0.284712,0.14235619
29054,4859.1494,4982.3,325.1,Local,0.650198,0.32509909
29049,4858.1851,8680.5,837.3,Local,1.674655,0.83732738
29053,4859.1121,5965.0,425.3,Local,0.850641,0.42532039
29056,4859.1974,9730.9,480.1,Local,0.960274,0.48013716
29060,4859.7688,9752.6,245.1,Local,0.490135,0.24506772
29059,4859.5429,6807.2,552.7,Local,1.105365,0.55268269
29065,4860.4581,8243.9,111.4,Local,0.222806,0.11140309
29055,4859.1687,7351.4,913.0,Local,1.82607,0.91303494
29062,4859.8545,4031.6,594.1,Local,1.188261,0.59413074
29057,4859.4152,6933.2,841.2,Local,1.682499,0.84124934
29061,4859.8414,3022.2,751.8,Local,1.503606,0.75180298
29067,4861.1022,2414.0,160.3,Local,0.320685,0.16034239
29068,4861.1512,9722.8,209.0,Local,0.417903,0.20895155
29064,4860.4577,5240.8,626.3,Local,1.252501,0.62625047
29063,4859.8642,9388.3,965.4,Local,1.930899,0.96544966
29074,4861.9743,9728.3,240.4,Local,0.480862,0.2404311
29077,4862.1142,6194.9,204.2,Local,0.408467,0.20423362
29066,4860.8986,1805.6,812.6,Local,1.625114,0.81255701
29069,4861.3187,3450.4,695.9,Local,1.391877,0.69593861
29070,4861.6737,9443.3,519.1,Local,1.038175,0.51908755
29086,4862.5176,9311.4,320.1,Local,0.640264,0.32013179
29075,4862.0127,6388.4,585.5,Local,1.17101,0.58550509
