task_id,arrival_time,size_bits,complexity,action,latency,energy
29951,4998.8065,6736.0,572.7,Edge,0.077394,0.00024342
29952,4998.8826,8989.3,368.3,Cloud,0.09336,0.00032485
29950,4998.702,4341.6,161.6,Local,0.323298,0.16164911
29953,4999.1667,8361.1,896.1,Cloud,0.110876,0.00030215
29955,4999.2545,6794.6,742.6,Cloud,0.105571,0.00024554
29954,4999.2442,6292.2,450.2,Edge,0.062031,0.00022738
29956,4999.4458,9514.5,241.4,Edge,0.036322,0.00034383
29958,4999.6455,3200.2,535.6,Cloud,0.098239,0.00011565
29959,4999.7036,3827.3,557.8,Edge,0.075186,0.00013831
29960,4999.775,9376.6,276.9,Edge,0.040743,0.00033884
29961,4999.8841,4817.3,224.6,Local,0.449234,0.22461677
29963,5000.3558,4061.7,273.6,Edge,0.039691,0.00014678
29964,5000.4336,4863.2,513.0,Cloud,0.097685,0.00017574
29966,5000.9205,5041.2,339.8,Cloud,0.091934,0.00018217
29967,5001.3717,8309.2,970.0,Cloud,0.113333,0.00030027
29957,4999.5988,7059.5,948.3,Local,1.896585,0.94829261
29968,5001.4402,1243.1,980.2,Edge,0.127678,4.492e-05
29969,5001.5755,7062.5,955.0,Cloud,0.112683,0.00025522
29970,5001.5965,2547.0,813.6,Cloud,0.107425,9.204e-05
29962,5000.2487,6894.4,694.3,Local,1.388636,0.69431776
29971,5001.8347,5021.6,963.2,Cloud,0.112713,0.00018147
29972,5002.0959,1262.6,191.5,Cloud,0.086535,4.563e-05
29973,5002.2056,9626.6,320.7,Cloud,0.091851,0.00034788
29974,5002.2549,1391.7,204.1,Cloud,0.08697,5.029e-05
29976,5002.4059,9814.7,198.2,Edge,0.030953,0.00035468
29977,5002.4434,5745.7,344.2,Cloud,0.092167,0.00020763
29980,5002.5578,8554.6,281.3,Cloud,0.090406,0.00030914
29978,5002.5294,4751.6,617.3,Edge,0.082731,0.00017171
29982,5002.6358,3968.0,823.0,Cloud,0.107913,0.00014339
29981,5002.5578,1405.8,873.6,Edge,0.163079,5.08e-05
29975,5002.3718,9192.4,221.4,Local,0.442858,0.22142876
29965,5000.8538,4982.7,990.2,Local,1.980457,0.99022861
29983,5002.9777,9665.1,179.4,Local,0.358844,0.17942212
29979,5002.5372,8298.7,420.2,Local,0.840467,0.42023346
29985,5003.6053,9696.8,698.1,Edge,0.093425,0.00035042
29987,5004.0146,8876.6,452.7,Edge,0.062652,0.00032078
29988,5004.1429,8500.9,885.8,Edge,0.116744,0.0003072
29984,5003.0291,3194.3,656.1,Local,1.312286,0.65614288
29990,5004.5482,3901.0,309.0,Cloud,0.09077,0.00014097
29986,5003.6744,8860.1,496.9,Local,0.993778,0.49688897
29992,5004.7063,2467.9,423.3,Cloud,0.094409,8.918e-05
29995,5004.9181,6245.9,965.0,Cloud,0.112918,0.00022571
29994,5004.901,8971.0,433.0,Edge,0.060205,0.00032419
29993,5004.7679,8650.4,135.1,Local,0.270181,0.13509031
29997,5005.2481,3822.6,875.0,Cloud,0.109628,0.00013814
29999,5005.3906,3846.0,560.2,Cloud,0.099136,0.00013898
29989,5004.5163,5209.1,470.8,Local,0.941631,0.47081553
29996,5005.2194,5730.3,193.4,Local,0.386836,0.19341793
30000,5005.8699,1357.9,898.5,Cloud,0.110114,4.907e-05
29991,5004.6951,7755.8,694.1,Local,1.388204,0.69410222
30002,5006.3273,3685.9,603.0,Edge,0.080821,0.0001332
30003,5006.4194,5985.6,481.2,Cloud,0.09676,0.0002163
29998,5005.3274,9787.2,555.6,Local,1.111164,0.55558185
30001,5006.0735,3816.8,390.5,Local,0.780945,0.3904725
30004,5006.6549,1717.2,157.2,Local,0.314439,0.15721946
30007,5007.0569,3638.2,474.5,Edge,0.064753,0.00013147
30008,5007.2731,4895.6,625.6,Cloud,0.101443,0.00017691
30009,5007.3766,9237.9,192.9,Edge,0.030229,0.00033383
30010,5007.8513,2154.7,393.5,Edge,0.054447,7.786e-05
30011,5007.9943,9181.1,426.8,Cloud,0.095332,0.00033178
30013,5008.316,5744.0,391.4,Cloud,0.09374,0.00020757
30016,5008.6414,1731.0,524.0,Cloud,0.097676,6.255e-05
30006,5006.8967,3718.0,888.1,Local,1.776164,0.88808198
30014,5008.4292,2833.8,130.5,Local,0.260937,0.13046867
30005,5006.7608,8645.9,980.7,Local,1.961355,0.98067761
30017,5008.7349,4753.5,728.8,Edge,0.096677,0.00017178
30018,5008.7508,2243.8,136.9,Edge,0.097598,8.108e-05
30012,5008.0081,6705.1,424.6,Local,0.849178,0.42458921
30020,5008.8726,9208.8,841.0,Edge,0.111239,0.00033278
30021,5009.0901,7264.5,118.6,Cloud,0.08483,0.00026252
30015,5008.5234,9252.3,441.9,Local,0.883836,0.44191818
30019,5008.822,7452.7,522.6,Local,1.045181,0.52259027
30023,5009.5031,4866.7,292.9,Local,0.585755,0.29287738
30025,5010.0897,3852.6,597.4,Edge,0.080145,0.00013922
30022,5009.4924,2871.5,370.2,Local,0.740462,0.37023076
30026,5010.2556,6070.2,621.0,Cloud,0.10143,0.00021936
30028,5010.3084,2641.0,611.7,Cloud,0.100709,9.544e-05
30029,5010.3813,5606.9,298.7,Cloud,0.090632,0.00020262
30031,5010.4943,3909.6,471.6,Cloud,0.09619,0.00014128
30030,5010.4344,8135.5,829.2,Edge,0.109631,0.00029399
30032,5010.5842,5948.1,974.7,Cloud,0.113206,0.00021495
30033,5010.8317,3513.7,416.3,Cloud,0.094299,0.00012698
30034,5010.8903,7297.2,404.4,Edge,0.05643,0.0002637
30036,5011.0601,2200.6,523.1,Cloud,0.097702,7.952e-05
30024,5009.7803,7119.3,679.8,Local,1.359601,0.67980028
30027,5010.2826,5100.2,620.7,Local,1.241404,0.620702
30037,5011.7569,6743.1,534.4,Edge,0.072617,0.00024368
30035,5011.0243,7497.8,423.2,Local,0.846474,0.42323724
30039,5012.2247,6527.6,983.3,Cloud,0.113562,0.00023589
30041,5012.5323,1543.0,494.1,Cloud,0.096656,5.576e-05
30040,5012.4454,7229.5,891.2,Edge,0.117273,0.00026126
30042,5012.5504,8997.0,814.1,Cloud,0.108222,0.00032512
30044,5013.1287,1953.0,239.3,Cloud,0.088212,7.057e-05
30045,5013.5605,8892.8,679.2,Cloud,0.103711,0.00032136
30046,5013.6484,9139.6,888.0,Cloud,0.110702,0.00033028
30038,5012.0668,6513.4,916.0,Local,1.831974,0.91598692
30047,5013.7361,7869.4,198.3,Local,0.396541,0.19827073
30043,5012.9353,4742.2,777.5,Local,1.555074,0.77753714
30048,5014.5523,8883.9,710.7,Cloud,0.104761,0.00032104
30049,5014.8199,1815.9,241.7,Cloud,0.088275,6.562e-05
30050,5014.9747,3333.4,936.9,Cloud,0.111632,0.00012046
30051,5014.9944,5076.8,274.2,Edge,0.039887,0.00018346
30052,5015.2166,9966.3,199.8,Cloud,0.087861,0.00036015
30053,5015.2409,9445.6,928.8,Edge,0.12224,0.00034134
30055,5015.4342,5031.1,497.0,Cloud,0.097172,0.00018181
30056,5015.6192,2314.9,669.3,Edge,0.088939,8.365e-05
30058,5015.7714,3074.7,379.3,Edge,0.052781,0.00011111
30054,5015.359,1240.1,341.0,Local,0.681939,0.34096957
30060,5016.4259,2173.1,478.7,Edge,0.065104,7.853e-05
30061,5016.5365,8920.2,106.7,Edge,0.019411,0.00032235
30062,5016.6337,1098.3,769.9,Cloud,0.105796,3.969e-05
30063,5016.7743,9306.4,184.4,Cloud,0.087266,0.00033631
30064,5016.7776,4316.5,328.9,Edge,0.046633,0.00015599
30057,5015.6325,3382.0,632.3,Local,1.264591,0.6322957
30059,5016.3136,6200.6,379.8,Local,0.759526,0.37976295
30065,5017.0658,2494.7,793.5,Cloud,0.10675,9.015e-05
30067,5017.4402,6136.4,507.0,Cloud,0.097638,0.00022175
30069,5017.509,9742.8,267.8,Cloud,0.090102,0.00035208
30070,5017.6028,7166.5,342.6,Cloud,0.092282,0.00025898
30073,5018.1217,5124.9,879.2,Cloud,0.109925,0.0001852
30068,5017.504,1523.6,384.0,Local,0.768014,0.38400706
30074,5018.4587,1158.6,907.9,Cloud,0.110404,4.187e-05
30075,5018.591,7461.6,408.2,Cloud,0.094504,0.00026964
30077,5018.6957,3235.9,638.8,Edge,0.085238,0.00011693
30066,5017.3436,4551.5,732.5,Local,1.465028,0.73251409
30076,5018.6411,5373.0,161.2,Local,0.322489,0.16124456
30079,5019.0103,1455.6,320.3,Cloud,0.090853,5.26e-05
30078,5018.9529,8014.9,921.6,Edge,0.121164,0.00028964
30080,5019.0618,4234.2,514.2,Cloud,0.09765,0.00015301
30081,5019.345,1116.3,290.3,Cloud,0.089812,4.034e-05
30072,5017.8211,7565.0,827.3,Local,1.654514,0.82725703
30082,5019.512,6435.8,431.1,Edge,0.05966,0.00023257
30071,5017.7696,7472.6,965.0,Local,1.930019,0.96500934
30084,5019.9478,3371.7,825.0,Cloud,0.107906,0.00012185
30088,5020.22,3449.0,249.2,Edge,0.03657,0.00012464
30087,5020.206,6334.6,174.4,Local,0.348875,0.17443732
30090,5020.5074,9435.0,474.1,Edge,0.065403,0.00034096
30092,5020.5939,4040.0,792.6,Cloud,0.106906,0.00014599
30093,5020.5984,4410.1,210.7,Edge,0.03187,0.00015937
30089,5020.2505,8925.3,276.3,Local,0.552634,0.2763168
30083,5019.5594,4861.1,828.0,Local,1.656021,0.82801042
30095,5021.2677,9361.2,170.3,Cloud,0.086806,0.00033829
30096,5021.3787,9053.7,576.4,Edge,0.078135,0.00032718
30085,5019.9601,7763.6,858.3,Local,1.716587,0.85829338
30086,5020.0084,7353.9,966.3,Local,1.932677,0.96633874
30099,5021.9715,8629.9,227.9,Cloud,0.088635,0.00031186
30098,5021.9384,5022.4,325.5,Edge,0.046287,0.00018149
30100,5022.0021,4481.4,936.4,Cloud,0.111753,0.00016195
30094,5020.9467,3327.7,656.9,Local,1.313805,0.65690258
30102,5022.3677,1229.8,422.4,Cloud,0.094229,4.444e-05
30101,5022.3189,4270.6,926.2,Edge,0.121296,0.00015433
30091,5020.5546,8195.6,980.8,Local,1.961566,0.98078322
30104,5022.5915,7485.8,287.9,Cloud,0.0905,0.00027052
30097,5021.8463,3170.0,532.0,Local,1.063921,0.53196066
30105,5022.9329,6306.6,577.9,Cloud,0.100024,0.0002279
30106,5023.0724,1868.9,667.9,Edge,0.088713,6.754e-05
30107,5023.0785,5507.5,840.4,Edge,0.18809,0.00019903
30111,5023.2598,9800.9,199.2,Cloud,0.087821,0.00035418
30110,5023.2409,8165.1,832.0,Cloud,0.108716,0.00029506
30112,5023.3098,2806.9,413.8,Cloud,0.094133,0.00010143
30108,5023.0988,4619.8,668.0,Edge,0.251174,0.00016695
30114,5023.5203,5375.6,979.0,Cloud,0.11328,0.00019426
30115,5023.7917,1474.9,124.5,Edge,0.020742,5.33e-05
30103,5022.4979,9036.1,660.8,Local,1.32161,0.66080503
30109,5023.2363,2467.9,399.5,Local,0.798909,0.39945465
30113,5023.3237,2244.1,428.7,Local,0.857459,0.42872957
30117,5024.2951,9270.1,702.6,Cloud,0.104535,0.00033499
30116,5024.2933,5748.7,987.6,Cloud,0.113613,0.00020774
30118,5024.501,3415.6,559.3,Cloud,0.099055,0.00012343
30119,5024.5202,3015.7,846.4,Cloud,0.108577,0.00010898
30123,5025.1985,6731.6,349.8,Edge,0.04954,0.00024326
30124,5025.4064,7835.9,506.6,Cloud,0.097832,0.00028317
30125,5025.5116,5431.1,582.1,Cloud,0.100059,0.00019626
30126,5025.6117,2436.2,638.2,Edge,0.085065,8.804e-05
30127,5025.681,7590.0,695.6,Cloud,0.1041,0.00027428
30129,5025.7227,5321.4,520.0,Edge,0.07064,0.0001923
30130,5025.8408,7494.4,296.0,Edge,0.042898,0.00027083
30120,5024.8008,6757.6,562.9,Local,1.125835,0.56291736
30132,5025.9778,2610.2,639.3,Edge,0.085224,9.433e-05
30133,5026.1755,2343.4,286.5,Cloud,0.089832,8.468e-05
30134,5026.2029,6971.5,906.2,Cloud,0.111048,0.00025193
30135,5026.2374,8731.6,471.6,Cloud,0.096773,0.00031554
30121,5025.0548,4249.3,659.0,Local,1.31804,0.65901988
30136,5026.3976,8490.9,680.2,Cloud,0.103698,0.00030684
30137,5026.4657,1262.8,252.8,Edge,0.036755,4.563e-05
30139,5026.6922,1290.3,205.8,Cloud,0.087015,4.663e-05
30122,5025.1637,3817.8,933.8,Local,1.867594,0.93379676
30131,5025.8832,2368.0,674.3,Local,1.348611,0.67430534
30140,5027.1862,7470.8,923.0,Edge,0.121273,0.00026997
30128,5025.6935,5797.8,809.7,Local,1.619349,0.80967437
30141,5027.7392,1498.2,803.0,Edge,0.10556,5.414e-05
30138,5026.5664,7941.7,742.0,Local,1.484044,0.74202217
30143,5028.6702,8479.6,776.5,Cloud,0.106904,0.00030643
30144,5028.8637,4451.3,766.5,Cloud,0.106085,0.00016086
30145,5029.0692,4446.7,903.2,Cloud,0.110642,0.00016069
30147,5029.2741,2021.5,106.8,Cloud,0.083802,7.305e-05
30148,5029.3296,7467.0,523.1,Edge,0.071289,0.00026984
30142,5028.5053,1787.7,675.3,Local,1.350622,0.67531112
30146,5029.1402,7106.5,465.7,Local,0.931343,0.46567131
30150,5030.6535,2858.1,627.1,Edge,0.08373,0.00010328
30151,5030.7939,2926.7,819.2,Edge,0.107756,0.00010576
30149,5030.4377,9731.1,236.9,Local,0.473846,0.23692305
30152,5030.8116,6836.8,862.8,Edge,0.198432,0.00024706
30153,5031.0115,4200.0,196.7,Local,0.393346,0.196673
30154,5031.3433,5189.9,662.8,Edge,0.088475,0.00018755
30155,5031.4362,2789.0,141.0,Cloud,0.085035,0.00010079
30156,5031.6245,4709.8,617.4,Cloud,0.101146,0.0001702
30157,5031.6717,2564.7,543.1,Cloud,0.098412,9.268e-05
30158,5031.749,3227.3,822.4,Edge,0.108188,0.00011663
30159,5031.8478,3616.4,721.7,Cloud,0.104493,0.00013069
30161,5031.9553,5398.2,288.5,Cloud,0.090266,0.00019508
30162,5032.0214,3007.2,678.1,Edge,0.090123,0.00010867
30160,5031.8988,1937.3,261.1,Local,0.52215,0.26107504
30163,5032.4035,3497.5,320.1,Edge,0.045428,0.00012639
30165,5032.4854,1196.6,576.4,Cloud,0.099357,4.324e-05
30164,5032.4256,9864.8,841.5,Edge,0.129353,0.00035649
30167,5032.877,8067.8,332.6,Edge,0.047546,0.00029155
30168,5032.9924,7550.4,990.6,Cloud,0.113931,0.00027285
30166,5032.5182,1125.9,453.0,Local,0.906078,0.45303914
30169,5033.4261,3823.0,471.4,Edge,0.06438,0.00013815
30170,5033.7648,6069.9,109.9,Local,0.219897,0.10994861
30171,5033.9828,5170.1,784.3,Edge,0.10366,0.00018683
30172,5034.3069,4335.8,518.3,Cloud,0.097799,0.00015668
30173,5034.3478,4474.6,534.7,Cloud,0.098363,0.0001617
30175,5035.2574,2661.2,207.3,Edge,0.031233,9.617e-05
30176,5035.3413,9569.9,233.7,Cloud,0.088943,0.00034583
30178,5035.68,9295.6,111.5,Local,0.222925,0.1114624
30174,5034.4351,1074.5,880.3,Local,1.760523,0.88026139
30180,5036.3537,7637.2,816.6,Edge,0.107994,0.00027599
30181,5036.4367,6178.6,423.0,Edge,0.077695,0.00022328
30179,5035.863,7236.7,450.6,Local,0.901133,0.45056626
30184,5036.7286,7739.8,535.3,Edge,0.07285,0.00027969
30185,5036.9375,3286.1,401.4,Cloud,0.093776,0.00011875
30177,5035.6159,9551.6,837.7,Local,1.675341,0.83767069
30188,5037.3599,3671.1,291.3,Cloud,0.090153,0.00013266
30187,5037.3393,2224.9,734.0,Edge,0.097015,8.04e-05
30189,5037.3693,8960.6,164.7,Edge,0.088446,0.00032381
30190,5037.4596,2533.7,867.5,Edge,0.113748,9.156e-05
30192,5037.8277,3777.1,566.0,Cloud,0.099322,0.00013649
30193,5037.8293,3242.2,571.2,Cloud,0.099429,0.00011717
30183,5036.661,2154.2,597.0,Local,1.194075,0.59703764
30194,5037.8967,2282.6,183.5,Cloud,0.086393,8.249e-05
30182,5036.544,7659.7,682.1,Local,1.36413,0.6820649
30195,5038.0757,7763.0,807.4,Cloud,0.107847,0.00028053
30186,5037.2422,7165.6,478.0,Local,0.956059,0.47802966
30196,5038.3646,2570.3,762.7,Edge,0.100651,9.288e-05
30197,5038.5692,1136.9,145.4,Edge,0.023318,4.109e-05
30198,5038.7939,8091.5,640.2,Cloud,0.102315,0.0002924
30202,5039.0683,2341.5,622.8,Edge,0.083129,8.461e-05
30204,5039.0931,6173.7,446.5,Edge,0.114536,0.0002231
30191,5037.7634,5986.2,730.8,Local,1.461602,0.73080094
30205,5039.1654,1568.9,315.7,Edge,0.081153,5.67e-05
30206,5039.2881,4799.5,678.4,Cloud,0.103192,0.00017344
30207,5039.5609,8588.5,829.1,Edge,0.109674,0.00031036
30200,5038.9829,5162.3,380.4,Local,0.760781,0.38039063
30201,5039.0302,1640.4,381.6,Local,0.763153,0.38157657
30199,5038.821,9884.9,546.1,Local,1.09221,0.54610501
30209,5040.0058,4884.8,942.2,Cloud,0.111995,0.00017652
30208,5039.6142,7292.6,264.3,Local,0.528663,0.26433137
30210,5040.201,8326.2,301.6,Edge,0.043702,0.00030089
30203,5039.0913,2506.1,573.9,Local,1.147868,0.57393424
30212,5040.2528,2910.3,907.4,Edge,0.11878,0.00010517
30214,5040.406,7796.2,381.4,Edge,0.053612,0.00028173
30215,5040.7374,1902.9,112.5,Cloud,0.083978,6.877e-05
30213,5040.3812,6117.7,202.0,Local,0.404044,0.20202201
30217,5040.7677,6561.2,838.6,Cloud,0.108743,0.0002371
30218,5040.8894,7173.3,810.3,Edge,0.10715,0.00025922
30219,5041.0156,8192.7,972.3,Cloud,0.113396,0.00029606
30221,5041.2192,2201.8,449.1,Cloud,0.095234,7.957e-05
30220,5041.2151,2751.6,924.2,Cloud,0.111138,9.944e-05
30211,5040.2061,7825.0,736.6,Local,1.473132,0.73656602
30223,5041.8009,3429.1,719.1,Cloud,0.104382,0.00012392
30224,5041.9643,8742.6,422.6,Edge,0.058883,0.00031593
30225,5042.0275,4479.7,620.4,Cloud,0.10122,0.00016188
30226,5042.6236,3084.8,368.7,Cloud,0.09266,0.00011148
30227,5042.637,4928.5,143.7,Edge,0.023552,0.0001781
30216,5040.755,4525.8,968.9,Local,1.937726,0.96886288
30222,5041.7586,9370.9,583.2,Local,1.166403,0.58320138
30228,5043.1281,4927.2,346.7,Cloud,0.092149,0.00017806
30229,5043.241,9147.7,725.1,Edge,0.096739,0.00033057
30231,5043.4132,3656.5,539.5,Cloud,0.098425,0.00013214
30232,5043.526,1482.6,432.9,Edge,0.059289,5.358e-05
30235,5043.9567,1977.0,827.8,Cloud,0.107831,7.144e-05
30236,5044.0934,5829.3,352.4,Cloud,0.092449,0.00021066
30237,5044.0955,6480.9,529.7,Cloud,0.098439,0.0002342
30233,5043.5505,6910.0,296.3,Local,0.592685,0.29634231
30238,5044.2205,5900.5,737.3,Edge,0.097869,0.00021323
30230,5043.355,7143.9,546.5,Local,1.092974,0.54648699
30240,5044.5593,3453.0,302.8,Edge,0.043263,0.00012478
30234,5043.6817,4688.3,480.9,Local,0.96181,0.48090488
30241,5044.759,2193.7,125.6,Local,0.251222,0.12561091
30244,5045.0267,8326.5,974.7,Edge,0.127847,0.0003009
30248,5045.7434,9138.3,446.3,Cloud,0.095977,0.00033023
30243,5044.8208,7433.9,742.6,Local,1.485177,0.74258829
30239,5044.3447,4883.7,992.0,Local,1.983974,0.99198679
30242,5044.8178,4680.9,829.6,Local,1.659281,0.8296405
30247,5045.6727,4898.4,409.8,Local,0.819678,0.4098392
30249,5046.4561,5369.9,633.7,Edge,0.084856,0.00019405
30246,5045.4745,8294.7,612.3,Local,1.224536,0.61226785
30250,5046.719,7499.1,820.8,Edge,0.108497,0.000271
30251,5046.7825,1911.5,928.8,Edge,0.160433,6.908e-05
30252,5046.8832,3569.3,886.1,Edge,0.170605,0.00012899
30245,5045.1406,4026.9,960.1,Local,1.920136,0.96006821
30253,5047.1599,4240.3,123.2,Edge,0.020916,0.00015323
30254,5047.6834,9851.6,287.0,Cloud,0.090752,0.00035601
30255,5047.6862,3939.4,921.5,Cloud,0.111191,0.00014236
30257,5047.9732,6176.5,704.4,Cloud,0.104225,0.0002232
30260,5048.0946,9347.6,616.6,Edge,0.083195,0.0003378
30258,5047.9988,2403.0,175.0,Local,0.350052,0.17502611
30261,5048.4465,4116.0,125.9,Edge,0.021232,0.00014874
30262,5048.5452,5739.0,104.6,Cloud,0.084179,0.00020739
30263,5048.6679,4808.4,454.8,Cloud,0.09574,0.00017376
30265,5049.3099,1972.3,950.8,Edge,0.124088,7.127e-05
30266,5049.5051,1483.1,779.9,Cloud,0.106175,5.359e-05
30267,5049.6101,1810.6,214.0,Cloud,0.08735,6.543e-05
30256,5047.9639,4946.6,835.4,Local,1.67078,0.83538976
30259,5048.0854,4109.0,971.2,Local,1.942484,0.97124194
30264,5048.6922,7053.9,683.3,Local,1.366579,0.68328959
30268,5050.2097,6887.1,957.5,Edge,0.12552,0.00024888
30269,5050.4889,6634.8,206.9,Edge,0.031657,0.00023976
30270,5050.5746,3165.6,243.9,Edge,0.03587,0.00011439
30273,5050.7414,5986.2,834.2,Cloud,0.108527,0.00021632
30272,5050.732,1255.4,661.8,Edge,0.087871,4.537e-05
30275,5050.8369,3219.3,534.2,Cloud,0.098194,0.00011634
30278,5051.366,5865.2,896.6,Cloud,0.110592,0.00021195
30276,5050.8796,8546.3,273.0,Local,0.545916,0.27295802
30279,5051.3739,2288.3,597.8,Edge,0.08,8.269e-05
30280,5051.3863,4128.2,436.4,Edge,0.122351,0.00014918
30281,5051.5901,7465.3,321.6,Edge,0.046095,0.00026977
30282,5051.6449,4895.2,453.1,Edge,0.062224,0.0001769
30277,5051.3387,3230.9,199.1,Local,0.398268,0.19913404
30283,5051.8254,1412.3,233.2,Edge,0.034319,5.104e-05
30284,5051.863,5820.0,176.5,Cloud,0.086584,0.00021032
30285,5051.8758,8031.3,982.3,Edge,0.128757,0.00029023
30288,5052.3681,8201.4,310.7,Edge,0.044827,0.00029638
30271,5050.7282,3819.8,958.0,Local,1.915902,0.95795099
30274,5050.7676,1633.5,956.4,Local,1.912788,0.95639398
30289,5052.655,2648.3,510.7,Edge,0.069151,9.57e-05
30290,5052.7297,8157.7,599.7,Edge,0.080939,0.0002948
30286,5051.8791,2546.7,558.1,Local,1.116264,0.558132
30294,5053.0687,2187.0,606.5,Cloud,0.100481,7.903e-05
30287,5052.345,5537.5,441.6,Local,0.883154,0.44157707
30292,5052.9749,7674.8,229.7,Local,0.459452,0.22972615
30295,5053.4057,5325.6,757.5,Edge,0.100332,0.00019245
30296,5053.5572,9157.7,746.7,Cloud,0.105993,0.00033093
30297,5053.8044,4717.1,627.8,Edge,0.084039,0.00017046
30293,5053.0258,2973.7,715.7,Local,1.431472,0.7157361
30291,5052.8364,1606.9,846.9,Local,1.693865,0.84693227
30300,5054.5533,9269.8,437.5,Cloud,0.0957,0.00033498
30299,5054.4785,8208.8,974.5,Edge,0.127805,0.00029664
30301,5054.8596,4504.8,429.1,Edge,0.059181,0.00016279
30298,5054.4654,1424.1,429.8,Local,0.859551,0.42977535
30304,5055.351,1106.6,658.6,Cloud,0.102088,3.999e-05
30306,5055.4024,8359.7,501.5,Cloud,0.097724,0.0003021
30305,5055.3807,8214.6,101.3,Local,0.202519,0.10125954
30307,5055.6062,1171.2,423.2,Cloud,0.094246,4.232e-05
30309,5055.7912,4105.8,195.1,Edge,0.029886,0.00014837
30311,5055.8851,3595.4,236.4,Cloud,0.088312,0.00012993
30310,5055.8167,2246.6,740.7,Edge,0.097864,8.119e-05
30303,5055.055,8656.3,501.9,Local,1.003701,0.50185066
30308,5055.6988,5768.8,205.9,Local,0.411757,0.20587841
30312,5056.2357,9366.2,273.7,Cloud,0.090253,0.00033847
30302,5054.8616,6316.5,831.8,Local,1.663601,0.83180037
30315,5056.7449,8332.9,123.3,Cloud,0.085112,0.00030113
30316,5057.1221,3113.7,229.6,Edge,0.034072,0.00011252
30314,5056.607,6393.1,554.5,Local,1.108918,0.55445903
30318,5057.7195,6526.2,636.5,Edge,0.085346,0.00023584
30321,5058.187,2640.3,505.2,Cloud,0.097159,9.541e-05
30317,5057.1643,9473.2,566.7,Local,1.133378,0.56668923
30323,5058.2712,7907.7,895.9,Cloud,0.110817,0.00028576
30313,5056.5218,9190.7,948.9,Local,1.897845,0.94892242
30320,5057.7759,9760.7,350.4,Local,0.70078,0.35038987
30326,5058.5062,7603.1,522.2,Cloud,0.098321,0.00027475
30322,5058.2165,8545.3,157.0,Local,0.314009,0.15700464
30328,5058.7065,5094.0,611.7,Edge,0.082072,0.00018408
30324,5058.4123,1516.3,218.3,Local,0.436532,0.21826583
30329,5059.0343,8683.3,316.3,Edge,0.045587,0.00031379
30319,5057.7679,2334.8,667.1,Local,1.334265,0.6671324
30330,5059.0476,6760.4,776.1,Edge,0.129057,0.0002443
30331,5059.2593,6860.5,533.1,Edge,0.072462,0.00024792
30336,5059.9436,1975.3,446.3,Edge,0.061024,7.138e-05
30337,5060.1365,9110.7,195.6,Edge,0.030549,0.00032923
30327,5058.5622,1982.5,822.2,Local,1.644396,0.822198
30340,5060.3112,5657.0,684.3,Cloud,0.10349,0.00020443
30325,5058.4317,9596.5,971.8,Local,1.943608,0.97180399
30343,5060.5823,1702.5,969.9,Cloud,0.112535,6.152e-05
30342,5060.5764,3731.6,592.3,Edge,0.079488,0.00013485
30334,5059.6978,1703.7,501.4,Local,1.002825,0.50141248
30344,5060.6977,6075.6,991.4,Cloud,0.113779,0.00021956
30333,5059.5873,7073.3,578.5,Local,1.157069,0.57853443
30345,5060.9436,7939.9,627.2,Cloud,0.101865,0.00028692
30346,5060.987,2637.0,207.4,Edge,0.03124,9.529e-05
30347,5061.1494,3377.5,859.9,Edge,0.112896,0.00012205
30348,5061.2884,6444.6,687.3,Cloud,0.103686,0.00023289
30332,5059.4531,7399.5,964.1,Local,1.928244,0.96412215
30349,5061.5136,1996.7,871.5,Cloud,0.109291,7.215e-05
30338,5060.2568,8813.8,656.4,Local,1.312873,0.65643672
30335,5059.7952,9710.7,907.5,Local,1.8151,0.90754981
30351,5061.6915,6859.6,321.7,Cloud,0.09155,0.00024789
30352,5061.9263,8057.3,549.5,Cloud,0.099287,0.00029117
30350,5061.5158,7074.7,250.0,Local,0.499904,0.2499519
30339,5060.2996,9960.6,875.0,Local,1.749904,0.87495201
30341,5060.394,4186.1,835.9,Local,1.67181,0.83590494
30353,5062.187,1956.0,484.2,Cloud,0.096376,7.068e-05
30355,5062.6724,7399.2,432.5,Edge,0.059951,0.00026739
30354,5062.3777,1619.9,423.3,Local,0.846519,0.42325968
30358,5063.3421,3549.2,861.0,Edge,0.11305,0.00012826
30356,5063.0129,8229.4,551.5,Local,1.102979,0.55148963
30362,5064.1084,9943.7,336.7,Edge,0.04829,0.00035934
30357,5063.2186,3803.3,543.5,Local,1.08707,0.54353492
30360,5063.9411,3777.6,211.5,Local,0.423009,0.21150464
30359,5063.6307,5155.3,383.8,Local,0.767676,0.38383789
30364,5064.5289,2147.1,317.7,Cloud,0.090849,7.759e-05
30363,5064.4036,5915.9,160.6,Local,0.321168,0.16058418
30361,5063.9769,8747.7,387.4,Local,0.774766,0.38738277
30365,5064.808,3977.8,124.8,Cloud,0.08464,0.00014375
30366,5064.8394,9304.1,588.8,Cloud,0.100746,0.00033622
30367,5064.9144,8318.2,189.0,Cloud,0.087303,0.0003006
30368,5064.9938,2327.8,873.9,Edge,0.114517,8.412e-05
30369,5065.5572,9098.1,970.3,Edge,0.12738,0.00032878
30370,5065.8124,3406.1,656.5,Cloud,0.102293,0.00012309
30371,5066.2973,2714.1,272.2,Edge,0.039352,9.808e-05
